Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
1.5509033203125;119.364390698634;0.00056732177734375;1.55029296875;4;1118;0.00389621309190989;-0.000212025985959917
1.54083251953125;119.46509869838;0.0005419921875;1.54144287109375;4;1119;0.00389621309190989;-0.000212025985959917
1.53076171875;119.565806698125;0.00051727294921875;1.53045654296875;4;1120;0.00389621309190989;-0.000212025985959917
1.52069091796875;119.666514697871;0.000493927001953125;1.5203857421875;4;1121;0.00389621309190989;-0.000212025985959917
1.5106201171875;119.767222697617;0.000472076416015625;1.510009765625;4;1122;0.00389621309190989;-0.000212025985959917
1.50054931640625;119.867930697363;0.000449859619140625;1.5008544921875;4;1123;0.00389621309190989;-0.000212025985959917
1.490478515625;119.968638697108;0.000429962158203125;1.4910888671875;4;1124;0.00389621309190989;-0.000212025985959917
1.48040771484375;120.069346696854;0.0004091796875;1.48040771484375;4;1125;0.00389621309190989;-0.000212025985959917
1.4703369140625;120.1700546966;0.000391082763671875;1.47064208984375;4;1126;0.00389621309190989;-0.000212025985959917
1.46026611328125;120.270762696346;0.000371826171875;1.46026611328125;4;1127;0.00389621309190989;-0.000212025985959917
1.4501953125;120.371470696091;0.00035565185546875;1.4501953125;4;1128;0.00389621309190989;-0.000212025985959917
1.44012451171875;120.472178695837;0.000337646484375;1.4398193359375;4;1129;0.00389621309190989;-0.000212025985959917
1.4300537109375;120.572886695583;0.00032275390625;1.42974853515625;4;1130;0.00389621309190989;-0.000212025985959917
1.41998291015625;120.673594695328;0.000306060791015625;1.4202880859375;4;1131;0.00389621309190989;-0.000212025985959917
1.409912109375;120.774302695074;0.00029217529296875;1.4105224609375;4;1132;0.00389621309190989;-0.000212025985959917
1.39984130859375;120.87501069482;0.000276763916015625;1.3995361328125;4;1133;0.00389621309190989;-0.000212025985959917
1.3897705078125;120.975718694566;0.000264190673828125;1.3897705078125;4;1134;0.00389621309190989;-0.000212025985959917
1.37969970703125;121.076426694311;0.000249847412109375;1.3800048828125;4;1135;0.00389621309190989;-0.000212025985959917
1.36962890625;121.177134694057;0.000238311767578125;1.36932373046875;4;1136;0.00389621309190989;-0.000212025985959917
1.35955810546875;121.277842693803;0.00022509765625;1.35894775390625;4;1137;0.00389621309190989;-0.000212025985959917
1.3494873046875;121.378550693549;0.00021435546875;1.3494873046875;4;1138;0.00389621309190989;-0.000212025985959917
1.33941650390625;121.479258693294;0.000201873779296875;1.33941650390625;4;1139;0.00389621309190989;-0.000212025985959917
1.329345703125;121.57996669304;0.00019183349609375;1.32965087890625;4;1140;0.00389621309190989;-0.000212025985959917
1.31927490234375;121.680674692786;0.0001802978515625;1.31927490234375;4;1141;0.00389621309190989;-0.000212025985959917
1.3092041015625;121.781382692532;0.00017108154296875;1.30950927734375;4;1142;0.00389621309190989;-0.000212025985959917
1.29913330078125;121.882090692277;0.000160430908203125;1.298828125;4;1143;0.00389621309190989;-0.000212025985959917
1.2890625;121.982798692023;0.00015216064453125;1.28936767578125;4;1144;0.00389621309190989;-0.000212025985959917
1.27899169921875;122.083506691769;0.000142547607421875;1.27899169921875;4;1145;0.00389621309190989;-0.000212025985959917
