#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2_real
#Serial Number: SN:210321A1A021
#Date Time: 2021-05-20 10:19:36.575
#Trace: Trace 1
#Start: 0 Hz
#Stop: 20000 Hz
#BINs: 4097
#Rate: 40000 Hz
#Samples: 8192
#Channel: C1
#Type: Exponential RMS Average
#Weight: 50 
#Window: Flat Top
#Channel: C1
#Range: 5.50527 V
#Offset: -0.00024545 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.51558 V
#Offset: -6.09869e-05 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Noise
#Frequency: 50 kHz
#Period: 20 us
#Amplitude: 5 mV
#Offset: 0 V

Frequency (Hz),Trace 1 (VHz),Phase (deg)
815.4296875,1.97774801587184e-05,85.26025444763179
820.3125,1.997581107649106e-05,36.74624603082524
825.1953125,1.896133563312709e-05,167.4695704160199
830.078125,1.755844982933074e-05,133.4885239711624
834.9609375,1.850127045197591e-05,77.78637604868857
839.84375,2.010198139885023e-05,66.6015968645614
844.7265625,2.064502852339667e-05,70.9335095687635
849.609375,2.107145089328251e-05,85.84307624689372
854.4921875,2.074938508506353e-05,132.53826812803
859.375,2.028408394899562e-05,175.7254313604579
864.2578125,1.951068839644857e-05,6.042160328393098
869.140625,1.933916667949028e-05,164.5413015786366
874.0234375,1.943051480458427e-05,48.55858926621734
878.90625,1.924559413059498e-05,23.18061932593265
883.7890625,1.914208093754363e-05,14.83674255815105
888.671875,1.933035640254688e-05,9.906955461380962
893.5546875,2.048857616128117e-05,12.32197587373819
898.4375,2.133265109332017e-05,23.31913128866775
903.3203125,1.955170862265466e-05,38.86241447977217
908.203125,1.866045942396447e-05,46.62334826244307
913.0859375,1.938535365606857e-05,38.6191269417772
917.96875,1.945625048129906e-05,0.6942671989417198
922.8515625,1.899852788033095e-05,122.5034903137634
927.734375,1.863101391217844e-05,104.0384838046997
932.6171875,1.812306843254666e-05,93.52691917400414
937.5,1.849121870130887e-05,77.11889515833457
942.3828125,1.820093489165873e-05,52.02201565372281
947.265625,1.853339399515539e-05,51.1161353411547
952.1484375,1.874839756977158e-05,115.5938242981641
957.03125,1.850158500894104e-05,154.01564859338
961.9140625,1.848106676454519e-05,156.0347425328835
966.796875,1.950071745207809e-05,143.5256369064062
971.6796875,2.042634564129584e-05,128.4886859380336
976.5625,2.118787624303115e-05,108.4861541695796
981.4453125,2.113922408579766e-05,85.14618828310402
986.328125,1.967437109908849e-05,37.45482375205857
991.2109375,1.846727247377586e-05,57.57876671229592
996.09375,1.869686247059922e-05,46.60521568404356
1000.9765625,1.952722893618936e-05,40.12393321810926
1005.859375,1.966190570960233e-05,27.74401501937593
1010.7421875,1.921108004354593e-05,20.07374075605698
1015.625,1.959568992676837e-05,22.21056959380365
1020.5078125,2.069893153057115e-05,24.0995565985151
1025.390625,2.085497862018469e-05,35.37121021899164
1030.2734375,2.090986020196322e-05,33.50863776041221
1035.15625,2.029077013291997e-05,172.7861410025916
1040.0390625,1.975888957439519e-05,160.8784155061078
1044.921875,1.957520504621865e-05,159.8888349406153
1049.8046875,1.88248318030026e-05,169.7721535553823
1054.6875,1.916575670565672e-05,40.84443041110332
1059.5703125,1.963828718667761e-05,98.8245347724029
1064.453125,1.964554606061976e-05,123.3218329616001
1069.3359375,1.896323776874224e-05,127.2969565217157
1074.21875,1.824602324690048e-05,39.28489809930865
1079.1015625,1.951065861104836e-05,170.3756577175589
1083.984375,2.013295857054223e-05,167.0225887511982
1088.8671875,2.044118325471862e-05,158.4488896992344
1093.75,2.010250957715909e-05,142.0576016117676
1098.6328125,1.902664224351772e-05,112.7809633117867
1103.515625,1.861149031187805e-05,84.94382384875254
1108.3984375,1.886241753439346e-05,34.83295175801636
1113.28125,1.864502877975842e-05,148.4941684039313
1118.1640625,1.769521066900656e-05,148.9283588536003
1123.046875,1.743408369253536e-05,159.7712264900918
1127.9296875,1.809976595986723e-05,165.9063851468398
1132.8125,1.912682208873608e-05,166.0412355259755
1137.6953125,1.960886506481568e-05,156.3706048283588
1142.578125,2.007249475635925e-05,121.9352552142709
1147.4609375,2.068703181545556e-05,66.38191291676041
1152.34375,2.031513230588817e-05,44.19326849861914
1157.2265625,1.86996038751918e-05,26.20451364098449
1162.109375,1.734891123486391e-05,9.912029415658692
1166.9921875,1.756326271947145e-05,115.9993042549426
1171.875,1.879568320840135e-05,160.8810573308643
1176.7578125,1.95725135961495e-05,135.4388472472817
1181.640625,2.009059035896289e-05,120.3446581617187
1186.5234375,2.101494035393204e-05,130.351562704985
1191.40625,2.160903022426958e-05,141.9479997479155
1196.2890625,2.122642042086346e-05,131.8715936988369
1201.171875,2.0268058187804e-05,90.96625255054515
1206.0546875,1.985714260912334e-05,61.46247321928813
1210.9375,1.901006337525209e-05,67.01459328461908
1215.8203125,1.845724888492251e-05,104.9641154919875
1220.703125,1.843012787973548e-05,151.8045387302576
1225.5859375,1.801259058090758e-05,171.8153816864146
1230.46875,1.712579788123313e-05,0.01942271603741367
1235.3515625,1.629268707609123e-05,162.4055439609545
1240.234375,1.750595809152175e-05,123.0299288338686
1245.1171875,1.886889794431237e-05,114.4929295538357
1250,2.020924733730106e-05,113.5920580312931
1254.8828125,2.045011341107548e-05,115.4920809411501
1259.765625,1.993995527239083e-05,103.6136162228124
1264.6484375,1.922512972499317e-05,33.4492907096608
1269.53125,1.87986373877885e-05,14.7854252352912
1274.4140625,1.917774122360573e-05,6.120799995782975
1279.296875,2.000644380101981e-05,164.4157502007016
1284.1796875,2.043007106567741e-05,98.68469652849305
1289.0625,2.072936833712353e-05,58.1212914230904
1293.9453125,2.00249140816563e-05,56.319783676981
1298.828125,1.945502528103256e-05,56.01285562187093
1303.7109375,1.939312010965663e-05,109.2085257619211
1308.59375,1.999242910833084e-05,9.609913656656071
1313.4765625,2.098380675310558e-05,26.11153290841871
1318.359375,2.100254485425468e-05,22.0218329062355
1323.2421875,2.067053005799176e-05,8.596921583764363
1328.125,1.985315922472137e-05,22.53623596215565
1333.0078125,1.857140751675887e-05,44.6905711827685
1337.890625,1.782905033495561e-05,117.1633019989906
1342.7734375,1.816550514996035e-05,139.4011446364648
1347.65625,1.915645082891984e-05,142.3027901040898
1352.5390625,2.025919302181427e-05,134.5200269666483
1357.421875,2.14247298488977e-05,122.2451351739174
1362.3046875,2.135258940598445e-05,114.6827574180204
1367.1875,2.016287079618793e-05,108.7135590699075
1372.0703125,1.884242390984986e-05,103.2913242747514
1376.953125,1.860836497496188e-05,107.9892797617285
1381.8359375,1.913783329512821e-05,112.8990298185537
1386.71875,1.960368264405585e-05,165.74915316409
1391.6015625,1.929215285256223e-05,98.45562880436333
1396.484375,1.936306622066324e-05,61.02160504975531
1401.3671875,1.993831920732131e-05,73.93123540915187
1406.25,2.006336031881275e-05,80.70869303481105
1411.1328125,1.973353358811781e-05,50.29205805938546
1416.015625,1.916733269056071e-05,87.68841409794859
1420.8984375,1.927320171964107e-05,49.74080564948737
1425.78125,2.014877129772301e-05,51.81308720970506
1430.6640625,2.087120186498641e-05,63.4803269167435
1435.546875,2.103383579930638e-05,66.21547771578634
1440.4296875,2.047984295654213e-05,71.93148534293037
1445.3125,1.942247942537175e-05,115.3362149041146
1450.1953125,1.885759979205961e-05,166.2119943304091
1455.078125,1.905299617971855e-05,156.6302764694123
1459.9609375,1.951137131250527e-05,148.571598395722
1464.84375,1.97343134361822e-05,153.7289558571611
1469.7265625,1.988055594451013e-05,159.2424673850237
1474.609375,2.045949949993716e-05,170.0408376167275
1479.4921875,2.04200698303604e-05,4.056852876385927
1484.375,2.022372834487479e-05,21.37632993608325
1489.2578125,2.009789366150325e-05,17.75897258871331
1494.140625,1.942321205318472e-05,27.6092442540569
1499.0234375,1.92593143059787e-05,30.52037152787244
1503.90625,1.870792563775865e-05,31.49107422628834
1508.7890625,1.873675291791143e-05,35.67364753931336
1513.671875,1.899534445854294e-05,40.83535869915391
1518.5546875,1.90577067444871e-05,42.28164741698305
1523.4375,1.894768166256856e-05,40.96518539942537
1528.3203125,1.909674140853655e-05,37.95819989893295
1533.203125,2.037713123244352e-05,28.64756961364906
1538.0859375,2.205363201337812e-05,14.69676080928192
1542.96875,2.174337530755143e-05,1.124783810866357
1547.8515625,1.991557046483751e-05,167.8467828450773
1552.734375,1.913280892654477e-05,159.6239483214286
1557.6171875,1.870243806397256e-05,163.3212000826884
1562.5,1.879385657737248e-05,71.21288372474453
1567.3828125,1.891319561111718e-05,117.4180409918789
1572.265625,1.929466485255184e-05,123.742684097757
1577.1484375,1.889878294491002e-05,140.4295433529796
1582.03125,1.825518539587046e-05,169.7685776653071
1586.9140625,1.87344417466877e-05,14.9755361126855
1591.796875,1.979779763890889e-05,27.46893441584896
1596.6796875,2.074457633273699e-05,29.29686641561977
1601.5625,2.070139893233852e-05,63.1966896846546
1606.4453125,2.012521589639612e-05,131.507245839852
1611.328125,2.061186216086707e-05,73.89645612134187
1616.2109375,2.125055643730279e-05,70.91188636260145
1621.09375,2.095017715481559e-05,79.25977009386314
1625.9765625,2.044993248593898e-05,73.82728423317667
1630.859375,2.03551019258642e-05,45.54267356073978
1635.7421875,2.057544640516202e-05,178.3426083824205
1640.625,2.021351884711031e-05,146.3215847052465
1645.5078125,1.941322641754856e-05,152.028469674583
1650.390625,1.889619695772947e-05,3.705085407415904
1655.2734375,1.946932309280509e-05,38.30459483942253
1660.15625,1.988249316508173e-05,51.72388029761156
1665.0390625,1.987908082988862e-05,50.68618205394905
1669.921875,1.944146617367368e-05,55.1382842826109
1674.8046875,1.854712194947881e-05,77.58575175526607
1679.6875,1.801999547380719e-05,97.30310594131372
1684.5703125,1.782747902526767e-05,103.8665190320222
1689.453125,1.76053901962501e-05,91.41299383625891
1694.3359375,1.762894602279204e-05,46.67888864422153
1699.21875,1.805970105424633e-05,35.66402721743408
1704.1015625,1.917651479836899e-05,45.48846477170881
1708.984375,1.98109127417706e-05,70.36529419959001
1713.8671875,1.971828643631172e-05,97.24329034273511
1718.75,1.961009466125297e-05,125.4516695458225
1723.6328125,1.969763790889943e-05,154.491533519631
1728.515625,1.869419346435049e-05,18.28672950011197
1733.3984375,1.76631609299658e-05,66.48845672277007
1738.28125,1.809240171591448e-05,78.45317830449042
1743.1640625,1.860029234812252e-05,77.76450257685603
1748.046875,1.89289355290838e-05,74.6232310453174
1752.9296875,1.898539503606156e-05,68.99806052086507
1757.8125,1.968214318861304e-05,49.04855014927568
1762.6953125,2.048779154897673e-05,17.63943775045362
1767.578125,2.080003256886361e-05,50.24989728611838
1772.4609375,2.003865387583675e-05,54.53927422821811
1777.34375,1.932371961359705e-05,66.60462470327317
1782.2265625,1.859091075085069e-05,73.12202794329016
1787.109375,1.933410290665776e-05,92.48233644741671
1791.9921875,2.000719612442284e-05,152.9032066840883
1796.875,1.976662510247839e-05,178.2745324292102
1801.7578125,1.919425131045276e-05,27.02095277270799
1806.640625,1.859951136664359e-05,10.66476864924316
1811.5234375,1.865609227831831e-05,10.48297420881619
1816.40625,1.900633389864727e-05,2.334569376100167
1821.2890625,1.852357141318171e-05,173.1766198616687
1826.171875,1.900892553263844e-05,167.1606561425807
1831.0546875,1.967707655965386e-05,137.8277636551293
1835.9375,1.945602601310578e-05,116.8987415643373
1840.8203125,1.860706921031123e-05,105.0007095697725
1845.703125,1.915761884471614e-05,83.61028895377929
1850.5859375,1.905560001979378e-05,74.32698715586264
1855.46875,1.87915700561675e-05,120.0727687086436
1860.3515625,1.837849207172003e-05,75.58863592612477
1865.234375,1.9042199212254e-05,73.85867176355637
1870.1171875,1.911489692901527e-05,71.18512741927515
1875,1.958968807336371e-05,110.3825471231634
1879.8828125,2.082677629923438e-05,179.3712283898386
1884.765625,2.075686531404519e-05,33.19008104809096
1889.6484375,2.027887053031012e-05,56.07326313235387
1894.53125,1.97278780645742e-05,76.01325743130542
1899.4140625,1.996497146447307e-05,101.504224125835
1904.296875,2.015968596651155e-05,110.0595955721575
1909.1796875,1.992380754424197e-05,69.9844766167913
1914.0625,2.043199496892692e-05,15.95209684943859
1918.9453125,2.01025717841331e-05,169.3433613928818
1923.828125,1.925992221778419e-05,149.3582044301803
1928.7109375,1.937146180788107e-05,132.5764593646072
1933.59375,1.87537760049871e-05,122.9691816112862
1938.4765625,1.864103790213012e-05,107.3147770608247
1943.359375,1.794170136402778e-05,95.96876013043891
1948.2421875,1.641995808824209e-05,73.54932006753855
1953.125,1.713833658234579e-05,171.578455145606
1958.0078125,1.818520409468222e-05,175.8368055603805
1962.890625,1.888228652592036e-05,171.3218731964514
1967.7734375,1.87635280541928e-05,173.1372351281387
1972.65625,1.86932026873796e-05,3.472775789229778
1977.5390625,1.881547514990015e-05,1.829727623525621
1982.421875,1.899134601765727e-05,169.7199083909187
1987.3046875,1.930505132113822e-05,158.015097208443
1992.1875,1.931579518858387e-05,157.5165570093463
1997.0703125,1.937026001786452e-05,169.6792209640957
2001.953125,1.966334455163085e-05,6.79498912620285
2006.8359375,1.902468464834496e-05,21.84331075285211
2011.71875,1.808555446739744e-05,41.14983859033291
2016.6015625,1.723764591289794e-05,82.11018241770313
2021.484375,1.742624774003732e-05,130.9524503105279
2026.3671875,1.823944432039412e-05,154.8335503019663
2031.25,1.954238098860976e-05,169.706876459624
2036.1328125,1.9436250469067e-05,15.5860261971298
2041.015625,1.928544672318303e-05,36.37163414805373
2045.8984375,1.918743138669063e-05,41.0201485584011
2050.78125,1.916692422311428e-05,41.8838613947044
2055.6640625,2.02476372512399e-05,35.75122944464054
2060.546875,2.05439518331778e-05,32.49531746056785
2065.4296875,2.026436886841554e-05,62.02150573995229
2070.3125,2.063891736340062e-05,143.1364459282418
2075.1953125,2.078765338567764e-05,172.9794719168202
2080.078125,1.964208239600033e-05,22.18931583834651
2084.9609375,1.882271502348859e-05,53.10729486960394
2089.84375,1.976286669798895e-05,61.88138699125167
2094.7265625,2.073627670840268e-05,68.25284738195711
2099.609375,2.037087124928422e-05,64.73837855507581
2104.4921875,1.961075905754546e-05,34.5716289252512
2109.375,1.971188348474063e-05,110.0693103231365
2114.2578125,2.056028071631454e-05,93.21940542692334
2119.140625,1.962625118946891e-05,79.72077857736498
2124.0234375,1.824240580324707e-05,69.85276677357085
2128.90625,1.733001406088096e-05,118.4986586214913
2133.7890625,1.83509612889045e-05,0.05317757696086812
2138.671875,1.934665799551902e-05,16.49683890588295
2143.5546875,2.008960759198081e-05,25.63724446842523
2148.4375,2.003054224165699e-05,28.22297931695263
2153.3203125,1.977103814198868e-05,27.63120675898853
2158.203125,1.903548432410544e-05,31.50192378871611
2163.0859375,1.940272976081392e-05,27.49965194436325
2167.96875,2.003089416616991e-05,133.7714116635958
2172.8515625,2.056863515418436e-05,71.90680171966852
2177.734375,2.096711583900879e-05,63.0863903709506
2182.6171875,2.142020922795437e-05,58.7434175196112
2187.5,2.184267569483257e-05,76.90013406528888
2192.3828125,2.119465034713143e-05,113.6643946686461
2197.265625,2.063969863983736e-05,134.9623147468406
2202.1484375,2.00951382519759e-05,151.1340487636181
2207.03125,1.981002967365329e-05,175.2412467482789
2211.9140625,1.943484166617055e-05,168.3220369174544
2216.796875,1.923898897884183e-05,13.23102820306755
2221.6796875,1.895901679272129e-05,166.9335671598281
2226.5625,1.837966383879498e-05,161.9663590844959
2231.4453125,1.849291420539532e-05,22.06639820237865
2236.328125,1.933248554590282e-05,50.30097557564761
2241.2109375,2.014774671425659e-05,122.2722205221728
2246.09375,2.099313967920156e-05,140.6747603939959
2250.9765625,2.048391417455063e-05,155.2418194580181
2255.859375,1.957484707140744e-05,165.7505480593317
2260.7421875,2.01301381099975e-05,160.6923944966439
2265.625,2.037823552260072e-05,143.8128223441888
2270.5078125,1.990593998610113e-05,125.9863437362268
2275.390625,1.957227258315053e-05,107.5761412330682
2280.2734375,2.003213941305279e-05,99.27778490619181
2285.15625,2.024824141928599e-05,92.48689714417442
2290.0390625,2.033020746321823e-05,62.86164302499068
2294.921875,2.032719079625249e-05,32.28226283262145
2299.8046875,2.035936410229369e-05,27.38622484874924
2304.6875,2.041566145328273e-05,172.43194959658
2309.5703125,2.01019793415757e-05,141.9997408377956
2314.453125,1.963859859410192e-05,136.889447848636
2319.3359375,1.952428274262826e-05,137.9727166457362
2324.21875,1.929466483087003e-05,139.8873928337929
2329.1015625,1.883492385353456e-05,149.6361990486103
2333.984375,1.884580572767875e-05,4.908909156640257
2338.8671875,1.978932744832305e-05,39.75607115426889
2343.75,2.021023605213096e-05,48.1263898349394
2348.6328125,2.005541249189029e-05,11.23106104975877
2353.515625,2.017476501809555e-05,146.4893803579019
2358.3984375,2.060904677904439e-05,131.2943170159174
2363.28125,2.079268506252068e-05,104.468906653792
2368.1640625,2.075920141385021e-05,92.60224837733058
2373.046875,2.113386031994566e-05,93.95424296137926
2377.9296875,2.083965070322401e-05,93.99351172379119
2382.8125,1.975181410259413e-05,102.545697599901
2387.6953125,1.907345133323404e-05,130.4936448410855
2392.578125,1.964397117249619e-05,125.6589287662815
2397.4609375,2.026450652145256e-05,156.8953122394781
2402.34375,2.052612351550127e-05,112.51556920956
2407.2265625,2.132181924931957e-05,118.5571719640949
2412.109375,2.083450359225041e-05,118.9799140692377
2416.9921875,1.96380331192424e-05,73.93562678767056
2421.875,1.958527634428311e-05,169.5327955841171
2426.7578125,2.072601836481823e-05,161.0046929318481
2431.640625,2.072589531324986e-05,160.4402153992083
2436.5234375,2.007166811196414e-05,157.972527533034
2441.40625,1.917985269338854e-05,160.9818171182553
2446.2890625,1.926451373899114e-05,159.0872518427806
2451.171875,1.958210802470852e-05,154.7056536499507
2456.0546875,1.912495766445134e-05,161.9210777434641
2460.9375,1.874596924460303e-05,165.8684581393638
2465.8203125,1.908651916261943e-05,162.5447060533806
2470.703125,1.847351705143927e-05,157.206216082599
2475.5859375,1.832725730672453e-05,149.569343747894
2480.46875,1.833916434060583e-05,87.77592705049308
2485.3515625,1.965535422204968e-05,10.70704969375573
2490.234375,2.103073699334816e-05,161.0834972509962
2495.1171875,2.114071810032817e-05,179.1873447555275
2500,2.084383334243469e-05,47.21033434746024
2504.8828125,2.08270479430723e-05,91.24979222708608
2509.765625,2.188783968938988e-05,107.6022138272768
